Cites	Authors	Title	Title - Relevant?	Year	Source	Publisher	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC	CitesPerYear	CitesPerAuthor	AuthorCount	Age	Abstract	ArticleURL	FullTextURL	Abstract - Relevant?	Unique?	RAT? (Does the study include new RAT data?)	Lefties? (Were at least 3 lefties given the RAT?)	Stats - can get ES for left vs. right?	Text - Relevant?	Details	RelatedURL
0	RJ Stek	SOME JUNGIAN PERSONALITY CORRELATES OF THE CONJUGATE LATERAL EYE MOVEMENT PHENOMENON.	1	1979		ourspace.uregina.ca		113	2023-05-22 16:25:38	PDF								0	0	0	1	44	OUi KAltOliAli DO (./<\AQA ii. nn> Oi•/t<: ft EV^ T'rf, dc prfttr OJ dc\or, d,< PC my<,('fJm du in n i'sulcur se/dsme/eh u tin cu/■ oA//.. j'tc'i tu/, if/uVe ni de ii'gs CJH ms ir< I trri dc mpnmdi l'-v …	https://ourspace.uregina.ca/bitstream/handle/10294/13959/NK39085.pdf?sequence=1	https://ourspace.uregina.ca/bitstream/handle/10294/13959/NK39085.pdf?sequence=1	1	1	1	0		0		https://scholar.google.com/scholar?q=related:70xG7uncOLgJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
4	C Zhang, J Wu, Z Yang, G Perceval	How does creativity influence dishonest behavior? An empirical study of Chinese students	1	2022	Ethics &Behavior	Taylor &Francis	https://scholar.google.com/scholar?cites=1306874633487253226&as_sdt=2005&sciodt=2007&hl=en	119	2023-05-22 16:25:38		10.1080/10508422.2020.1869552							4	4	1	4	1	… We used the remote associates test (RAT) with different groups of … options, but participants’ handedness was not considered in this … controls, such as handedness and personality traits. …	https://www.tandfonline.com/doi/abs/10.1080/10508422.2020.1869552		1	1	1	0		0		https://scholar.google.com/scholar?q=related:6v75Fo7zIhIJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
36	YN Kenett, R Gold, M Faust	Metaphor comprehension in low and high creative individuals	1	2018	Frontiers in Psychology	frontiersin.org	https://scholar.google.com/scholar?cites=17080839244841391324&as_sdt=2005&sciodt=2007&hl=en	124	2023-05-22 16:25:38	HTML	10.3389/fpsyg.2018.00482							36	7.2	12	3	5	The comprehension of metaphors involves the ability to activate a broader, more flexible set of semantic associations in order to integrate the meanings of the weakly related parts of the …	https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00482/full	https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00482/full	1	1	1	0		0		https://scholar.google.com/scholar?q=related:3JRShstUC-0J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
359	YN Kenett, D Anaki, M Faust	Investigating the structure of semantic networks in low and high creative persons	1	2014	Frontiers in human neuroscience	frontiersin.org	https://scholar.google.com/scholar?cites=14018317716855981747&as_sdt=2005&sciodt=2007&hl=en	132	2023-05-22 16:25:38	HTML	10.3389/fnhum.2014.00407							359	39.89	120	3	9	… The usual and the unusual: solving remote associates test tasks using simple statistical natural … Remote associates test: assessment of creativity in Hebrew. Megamot 24, 87–98. …	https://www.frontiersin.org/articles/10.3389/fnhum.2014.00407/full	https://www.frontiersin.org/articles/10.3389/fnhum.2014.00407/full	1	1	1	0		0		https://scholar.google.com/scholar?q=related:swbE9bARi8IJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	PA Freeburg, P Van Cappellen…	Meaning behind the movement: Attributing sacred meaning to fluid and nonfluid arm movements increases self-transcendent positive emotions and buffers the effects …	1	2022	… of Religion and …	psycnet.apa.org		145	2023-05-22 16:25:38									0	0	0	3	1	Sacred meaning is regularly attributed to body movements in a variety of religious and spiritual settings, but studies have yet to disentangle the effects of the sacred meaning attributed …	https://psycnet.apa.org/record/2022-44659-001	https://www.researchgate.net/profile/Paige-Freeburg/publication/358357620_Meaning_behind_the_movement_Attributing_sacred_meaning_to_fluid_and_nonfluid_arm_movements_increases_self-transcendent_positive_emotions_and_buffers_the_effects_of_nonfluidity_on_positive_emotions/links/620836bd87866404a1655e25/Meaning-Behind-the-Movement-Attributing-Sacred-Meaning-to-Fluid-and-Nonfluid-Arm-Movements-Increases-Self-Transcendent-Positive-Emotions-and-Buffers-the-Effects-of-Nonfluidity-on-Positive-Emotions.pdf	1	1	1	0		0		https://scholar.google.com/scholar?q=related:-KjkHhx_G8EJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	KJ Pfeifer	2oi	1	2016		sfsu-dspace.calstate.edu		146	2023-05-22 16:25:38	PDF								0	0	0	1	7	I certify that I have read How do People Think Creatively? by Kristina Joyce Pfeifer, and that in my opinion this work meets the criteria for approving a thesis submitted in partial fulfillment …	http://sfsu-dspace.calstate.edu/bitstream/handle/10211.3/181555/AS362016PSYCHP44.pdf?sequence=1	http://sfsu-dspace.calstate.edu/bitstream/handle/10211.3/181555/AS362016PSYCHP44.pdf?sequence=1	1	1	1	0		0		https://scholar.google.com/scholar?q=related:naFsrDG0RfgJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	M Fotooh Estahbanati, M Rezaeinasab…	The Effect of Involuntary Tactile Stimulation on the Creativity and Rey Auditory-Verbal Memory of Young Adults	1	2022	Basic and Clinical …	bcn.iums.ac.ir		147	2023-05-22 16:25:38	HTML								0	0	0	3	1	… However, in future studies, it is suggested to investigate the effect of handedness and especially inter-hemispheric interactions on tactile stimulation-induced creativity. Also, as the type …	https://bcn.iums.ac.ir/browse.php?a_id=2162&slc_lang=en&sid=1&ftxt=1&html=1	https://bcn.iums.ac.ir/browse.php?a_id=2162&slc_lang=en&sid=1&ftxt=1&html=1	1	1	1	0		0		https://scholar.google.com/scholar?q=related:5RM5FBUEtDkJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	MF Estahbanati, M Rezaeinasab, SA Chermahini…	The Effect of Involuntary Tactile Stimulation on the Creativity and Rey Auditory-Verbal	1		Brain Imaging Behav	bcn.iums.ac.ir		148	2023-05-22 16:25:38	PDF								0	0	0	4		… However, in future studies, it is suggested to investigate the effect of handedness and especially inter-hemispheric interactions on the tactile stimulation induced creativity. Also, as the …	https://bcn.iums.ac.ir/browse.php?a_id=2162&sid=1&slc_lang=en&ftxt=1	https://bcn.iums.ac.ir/browse.php?a_id=2162&sid=1&slc_lang=en&ftxt=1	1	1	1	0		0		https://scholar.google.com/scholar?q=related:yJFQVraso3MJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
16	T Aihara, T Ogawa, T Shimokawa, O Yamashita	Anodal transcranial direct current stimulation of the right anterior temporal lobe did not significantly affect verbal insight	1	2017	PLoS One	journals.plos.org	https://scholar.google.com/scholar?cites=482299400410412550&as_sdt=2005&sciodt=2007&hl=en	164	2023-05-22 16:25:38	HTML								16	2.67	4	4	6	… Of the 66 subjects, one subject who participated in only the learning session and two subjects who were left-handed according to the Edinburgh Handedness Inventory [18] were …	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0184749	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0184749	1	1	1	0		0		https://scholar.google.com/scholar?q=related:BrbY1L94sQYJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	N Nair	Stress, Cognition and Functional Connectivity in the Healthy Human Brain	1	2018		search.proquest.com		173	2023-05-22 16:25:38	HTML								0	0	0	1	5	… The compound remote associates test was used a measure of cognitive flexibility and the Montreal Imaging Stress Test was used to induce stress in subjects while undergoing fMRI …	https://search.proquest.com/openview/f70e511f2edd30702a5e9fc17c366a8a/1?pq-origsite=gscholar&cbl=18750&diss=y	https://search.proquest.com/openview/f70e511f2edd30702a5e9fc17c366a8a/1?pq-origsite=gscholar&cbl=18750&diss=y	1	1	1	0		0		https://scholar.google.com/scholar?q=related:R2FdUVNNd7AJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	SA Leon	Verbal creative processing in young and older adults	1	2010		search.proquest.com		174	2023-05-22 16:25:38	BOOK								0	0	0	1	13	The purpose of this study was to investigate creative verbal processing and assess how those processes were affected by healthy aging. It has been suggested that there are a number …	https://search.proquest.com/openview/5cd97970a7f7d99f4b5aa8c013e94d4b/1?pq-origsite=gscholar&cbl=18750		1	1	1	0		0		https://scholar.google.com/scholar?q=related:1pj8cTT8fi0J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
15	YH Li, CY Tseng, ACH Tsai, ACW Huang…	Different brain wave patterns and cortical control abilities in relation to different creative potentials	1	2016	Creativity Research …	Taylor &Francis	https://scholar.google.com/scholar?cites=3627784872151836180&as_sdt=2005&sciodt=2007&hl=en	176	2023-05-22 16:25:38		10.1080/10400419.2016.1125255							15	2.14	3	5	7	Contemporary understanding of brain functions provides a way to probe into the mystery of creativity. However, the prior evidence regarding the relationship between creativity and …	https://www.tandfonline.com/doi/abs/10.1080/10400419.2016.1125255	https://www.tandfonline.com/doi/pdf/10.1080/10400419.2016.1125255	1	1	1	0		0		https://scholar.google.com/scholar?q=related:FGYl0h57WDIJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	LK Perry, ML Lewis, G Lupyan	Shaping semantic networks with transcranial direct current stimulation	1	2020	Quarterly Journal of …	journals.sagepub.com		178	2023-05-22 16:25:38	PDF	10.1177/1747021820936207							0	0	0	3	3	Images depict specific objects (eg, a specific dog), yet are named with categorical labels (eg, “dog”). We examined how semantic representations activated by images may be influenced …	https://journals.sagepub.com/doi/pdf/10.1177/1747021820936207	https://journals.sagepub.com/doi/pdf/10.1177/1747021820936207	1	1	1	0		0		https://scholar.google.com/scholar?q=related:6jZCvDPvFBcJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
3	WL Lin, YL Shih	Developmental trends of different creative potentials in relation to adolescents' critical thinking abilities	1	2022	Thinking Skills and Creativity	Elsevier	https://scholar.google.com/scholar?cites=298453229965462947&as_sdt=2005&sciodt=2007&hl=en	183	2023-05-22 16:25:38	HTML								3	3	2	2	1	Although creativity and critical thinking are two of the 4C skills for 21st-century students, little is known about their relationship from a developmental perspective. It is also suggested that …	https://www.sciencedirect.com/science/article/pii/S1871187121001942	https://www.sciencedirect.com/science/article/pii/S1871187121001942	1	1	1	0		0		https://scholar.google.com/scholar?q=related:o80ooqFRJAQJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
1	EM Frith	Acute Exercise and Creativity: Embodied Cognition Approaches	1	2019		egrove.olemiss.edu	https://scholar.google.com/scholar?cites=15979473473988828373&as_sdt=2005&sciodt=2007&hl=en	185	2023-05-22 16:25:38									1	0.25	1	1	4	… There is a common misconception that a greater prevalence of left-handed individuals … The Remote Associates Test (RAT) 60 of insight convergence was administered post …	https://egrove.olemiss.edu/etd/1586/	https://egrove.olemiss.edu/cgi/viewcontent.cgi?article=2585&context=etd	1	1	1	0		0		https://scholar.google.com/scholar?q=related:1ZzhMnZ-wt0J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
1	P Eskenazi	The Accountable Animal	1	2015		repub.eur.nl	https://scholar.google.com/scholar?cites=8600791980488969727&as_sdt=2005&sciodt=2007&hl=en	193	2023-05-22 16:25:38	BOOK								1	0.13	1	1	8	… In this chapter we investigate this line of thought by examining the effect of PA on problem solving in a series of studies using the remote associates test (RAT). This task can be solved …	https://repub.eur.nl/pub/78300/	https://repub.eur.nl/pub/78300/2015355F-A9789058924094.pdf	1	1	1	0		0		https://scholar.google.com/scholar?q=related:_80SwLwmXHcJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	R Düsing	Cerebral Asymmetries, Motivation, and Cognitive Processing: An Analysis of Individual Differences	1	2014		repositorium.ub.uni-osnabrueck.de		203	2023-05-22 16:25:38	PDF								0	0	0	1	9	… Then, 9 months later, participants engaged in a Remote Associates Test in which they intuitively had to indicate whether three words are semantically related. As expected, the implicit …	https://repositorium.ub.uni-osnabrueck.de/bitstream/urn:nbn:de:gbv:700-2015071713339/2/thesis_duesing.pdf	https://repositorium.ub.uni-osnabrueck.de/bitstream/urn:nbn:de:gbv:700-2015071713339/2/thesis_duesing.pdf	1	1	1	0		0		https://scholar.google.com/scholar?q=related:L17bT5hQEuQJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	Y Oh	Classification of Insight and Analytic Problem-Solving Using an Interpretable Deep-Learning Model Based on Single-Trial Eeg Data	1	2022		search.proquest.com		207	2023-05-22 16:25:38	BOOK								0	0	0	1	1	When people solve a given problem, there are two types of processing modes that can be employed: Insight and Analysis. Insight is an interesting cognitive phenomenon in which an …	https://search.proquest.com/openview/69acc32cbbc92794ed789c90fadf63a0/1?pq-origsite=gscholar&cbl=18750&diss=y	https://search.proquest.com/openview/69acc32cbbc92794ed789c90fadf63a0/1?pq-origsite=gscholar&cbl=18750&diss=y	1	1	1	0		0		https://scholar.google.com/scholar?q=related:1Se1sT1PNo0J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
5	LR Kingery	The psychological correlates of asymmetric cerebral activation	1	2003		search.proquest.com	https://scholar.google.com/scholar?cites=5527655838171848613&as_sdt=2005&sciodt=2007&hl=en	210	2023-05-22 16:25:38	BOOK								5	0.25	5	1	20	This study examined the psychological correlates of asymmetric cerebral activation as measured by electroencephalograph (EEG) recordings. Five content areas were investigated in …	https://search.proquest.com/openview/2c65cec11c8e986c16e76b17ffd7d672/1?pq-origsite=gscholar&cbl=18750&diss=y	https://search.proquest.com/openview/2c65cec11c8e986c16e76b17ffd7d672/1?pq-origsite=gscholar&cbl=18750&diss=y	1	1	1	0		0		https://scholar.google.com/scholar?q=related:pd_YsrIttkwJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
